Source Image PATH,Transform Image PATH,A11,A12,tx,A21,A22,ty
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_100 right_100 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,540.0,1.0,-1.8369701987210294e-16,100.00000000000004
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_046.019-62.612_13.png,1.0,0.0,-100.0,0.0,1.0,-100.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-100.00000000000006,-1.0,6.123233995736766e-17,740.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,740.0,-1.2246467991473532e-16,-1.0,740.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,740.0,1.0,-1.8369701987210294e-16,-99.99999999999993
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_100 right_-100 roate_046.019-62.612_13.png,1.0,0.0,-100.0,0.0,1.0,100.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_100 right_-100 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,99.99999999999994,-1.0,6.123233995736766e-17,740.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_100 right_-100 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,740.0,-1.2246467991473532e-16,-1.0,540.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_100 right_-100 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,540.0,1.0,-1.8369701987210294e-16,-99.99999999999996
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_100 roate_046.019-62.612_13.png,1.0,0.0,100.0,0.0,1.0,-100.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_100 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-100.00000000000006,-1.0,6.123233995736766e-17,540.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_100 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,540.0,-1.2246467991473532e-16,-1.0,740.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-100 right_100 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,740.0,1.0,-1.8369701987210294e-16,100.00000000000007
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_120 roate_046.019-62.612_13.png,1.0,0.0,120.0,0.0,1.0,0.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_120 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-4.949553806592389e-14,-1.0,6.123233995736766e-17,520.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_120 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,520.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_120 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,120.00000000000006
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_-120 roate_046.019-62.612_13.png,1.0,0.0,-120.0,0.0,1.0,0.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_-120 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-6.419129965569214e-14,-1.0,6.123233995736766e-17,760.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_-120 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,760.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_0 right_-120 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-119.99999999999994
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_0 roate_046.019-62.612_13.png,1.0,0.0,0.0,0.0,1.0,120.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_0 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,119.99999999999994,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_0 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,520.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_0 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,520.0,1.0,-1.8369701987210294e-16,3.479977647615566e-14
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_0 roate_046.019-62.612_13.png,1.0,0.0,0.0,0.0,1.0,-120.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_0 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-120.00000000000006,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_0 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,760.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_0 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,760.0,1.0,-1.8369701987210294e-16,7.888706124546037e-14
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_120 roate_046.019-62.612_13.png,1.0,0.0,120.0,0.0,1.0,120.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_120 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,119.99999999999996,-1.0,6.123233995736766e-17,520.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_120 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,520.0,-1.2246467991473532e-16,-1.0,520.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_120 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,520.0,1.0,-1.8369701987210294e-16,120.00000000000004
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_046.019-62.612_13.png,1.0,0.0,-120.0,0.0,1.0,-120.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-120.00000000000007,-1.0,6.123233995736766e-17,760.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,760.0,-1.2246467991473532e-16,-1.0,760.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,760.0,1.0,-1.8369701987210294e-16,-119.99999999999993
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_-120 roate_046.019-62.612_13.png,1.0,0.0,-120.0,0.0,1.0,120.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_-120 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,119.99999999999993,-1.0,6.123233995736766e-17,760.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_-120 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,760.0,-1.2246467991473532e-16,-1.0,520.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_120 right_-120 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,520.0,1.0,-1.8369701987210294e-16,-119.99999999999996
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_120 roate_046.019-62.612_13.png,1.0,0.0,120.0,0.0,1.0,-120.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_120 roate_9046.019-62.612_13.png,6.123233995736766e-17,1.0,-120.00000000000004,-1.0,6.123233995736766e-17,520.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_120 roate_18046.019-62.612_13.png,-1.0,1.2246467991473532e-16,520.0,-1.2246467991473532e-16,-1.0,760.0
DataSet/center images/46.019-62.612_13.png,./transformed_images/ down_-120 right_120 roate_27046.019-62.612_13.png,-1.8369701987210294e-16,-1.0,760.0,1.0,-1.8369701987210294e-16,120.00000000000007
DataSet/center images/test1.png,./transformed_images/ down_0 right_0 roate_90test1.png,6.123233995736766e-17,1.0,-5.684341886080803e-14,-1.0,6.123233995736766e-17,640.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_0 roate_180test1.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_0 roate_270test1.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,5.684341886080803e-14
DataSet/center images/test1.png,./transformed_images/ down_0 right_20 roate_0test1.png,1.0,0.0,20.0,0.0,1.0,0.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_20 roate_90test1.png,6.123233995736766e-17,1.0,-5.5618772061660663e-14,-1.0,6.123233995736766e-17,620.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_20 roate_180test1.png,-1.0,1.2246467991473532e-16,620.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_20 roate_270test1.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,20.000000000000053
DataSet/center images/test1.png,./transformed_images/ down_0 right_-20 roate_0test1.png,1.0,0.0,-20.0,0.0,1.0,0.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_-20 roate_90test1.png,6.123233995736766e-17,1.0,-5.806806565995538e-14,-1.0,6.123233995736766e-17,660.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_-20 roate_180test1.png,-1.0,1.2246467991473532e-16,660.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_-20 roate_270test1.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-19.999999999999947
DataSet/center images/test1.png,./transformed_images/ down_20 right_0 roate_0test1.png,1.0,0.0,0.0,0.0,1.0,20.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_0 roate_90test1.png,6.123233995736766e-17,1.0,19.999999999999947,-1.0,6.123233995736766e-17,640.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_0 roate_180test1.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,620.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_0 roate_270test1.png,-1.8369701987210294e-16,-1.0,620.0,1.0,-1.8369701987210294e-16,5.3169478463365954e-14
DataSet/center images/test1.png,./transformed_images/ down_-20 right_0 roate_0test1.png,1.0,0.0,0.0,0.0,1.0,-20.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_0 roate_90test1.png,6.123233995736766e-17,1.0,-20.000000000000053,-1.0,6.123233995736766e-17,640.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_0 roate_180test1.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,660.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_0 roate_270test1.png,-1.8369701987210294e-16,-1.0,660.0,1.0,-1.8369701987210294e-16,6.051735925825008e-14
DataSet/center images/test1.png,./transformed_images/ down_20 right_20 roate_0test1.png,1.0,0.0,20.0,0.0,1.0,20.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_20 roate_90test1.png,6.123233995736766e-17,1.0,19.999999999999947,-1.0,6.123233995736766e-17,620.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_20 roate_180test1.png,-1.0,1.2246467991473532e-16,620.0,-1.2246467991473532e-16,-1.0,620.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_20 roate_270test1.png,-1.8369701987210294e-16,-1.0,620.0,1.0,-1.8369701987210294e-16,20.00000000000005
DataSet/center images/test1.png,./transformed_images/ down_-20 right_-20 roate_0test1.png,1.0,0.0,-20.0,0.0,1.0,-20.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_-20 roate_90test1.png,6.123233995736766e-17,1.0,-20.000000000000053,-1.0,6.123233995736766e-17,660.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_-20 roate_180test1.png,-1.0,1.2246467991473532e-16,660.0,-1.2246467991473532e-16,-1.0,660.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_-20 roate_270test1.png,-1.8369701987210294e-16,-1.0,660.0,1.0,-1.8369701987210294e-16,-19.99999999999994
DataSet/center images/test1.png,./transformed_images/ down_20 right_-20 roate_0test1.png,1.0,0.0,-20.0,0.0,1.0,20.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_-20 roate_90test1.png,6.123233995736766e-17,1.0,19.999999999999947,-1.0,6.123233995736766e-17,660.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_-20 roate_180test1.png,-1.0,1.2246467991473532e-16,660.0,-1.2246467991473532e-16,-1.0,620.0
DataSet/center images/test1.png,./transformed_images/ down_20 right_-20 roate_270test1.png,-1.8369701987210294e-16,-1.0,620.0,1.0,-1.8369701987210294e-16,-19.99999999999995
DataSet/center images/test1.png,./transformed_images/ down_-20 right_20 roate_0test1.png,1.0,0.0,20.0,0.0,1.0,-20.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_20 roate_90test1.png,6.123233995736766e-17,1.0,-20.000000000000053,-1.0,6.123233995736766e-17,620.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_20 roate_180test1.png,-1.0,1.2246467991473532e-16,620.0,-1.2246467991473532e-16,-1.0,660.0
DataSet/center images/test1.png,./transformed_images/ down_-20 right_20 roate_270test1.png,-1.8369701987210294e-16,-1.0,660.0,1.0,-1.8369701987210294e-16,20.00000000000006
DataSet/center images/test1.png,./transformed_images/ down_0 right_40 roate_0test1.png,1.0,0.0,40.0,0.0,1.0,0.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_40 roate_90test1.png,6.123233995736766e-17,1.0,-5.4394125262513306e-14,-1.0,6.123233995736766e-17,600.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_40 roate_180test1.png,-1.0,1.2246467991473532e-16,600.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_40 roate_270test1.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,40.000000000000064
DataSet/center images/test1.png,./transformed_images/ down_0 right_-40 roate_0test1.png,1.0,0.0,-40.0,0.0,1.0,0.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_-40 roate_90test1.png,6.123233995736766e-17,1.0,-5.929271245910272e-14,-1.0,6.123233995736766e-17,680.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_-40 roate_180test1.png,-1.0,1.2246467991473532e-16,680.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_-40 roate_270test1.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-39.999999999999936
DataSet/center images/test1.png,./transformed_images/ down_40 right_0 roate_0test1.png,1.0,0.0,0.0,0.0,1.0,40.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_0 roate_90test1.png,6.123233995736766e-17,1.0,39.999999999999936,-1.0,6.123233995736766e-17,640.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_0 roate_180test1.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,600.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_0 roate_270test1.png,-1.8369701987210294e-16,-1.0,600.0,1.0,-1.8369701987210294e-16,4.949553806592389e-14
DataSet/center images/test1.png,./transformed_images/ down_-40 right_0 roate_0test1.png,1.0,0.0,0.0,0.0,1.0,-40.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_0 roate_90test1.png,6.123233995736766e-17,1.0,-40.000000000000064,-1.0,6.123233995736766e-17,640.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_0 roate_180test1.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,680.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_0 roate_270test1.png,-1.8369701987210294e-16,-1.0,680.0,1.0,-1.8369701987210294e-16,6.419129965569214e-14
DataSet/center images/test1.png,./transformed_images/ down_40 right_40 roate_0test1.png,1.0,0.0,40.0,0.0,1.0,40.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_40 roate_90test1.png,6.123233995736766e-17,1.0,39.999999999999936,-1.0,6.123233995736766e-17,600.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_40 roate_180test1.png,-1.0,1.2246467991473532e-16,600.0,-1.2246467991473532e-16,-1.0,600.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_40 roate_270test1.png,-1.8369701987210294e-16,-1.0,600.0,1.0,-1.8369701987210294e-16,40.00000000000005
DataSet/center images/test1.png,./transformed_images/ down_-40 right_-40 roate_0test1.png,1.0,0.0,-40.0,0.0,1.0,-40.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_-40 roate_90test1.png,6.123233995736766e-17,1.0,-40.000000000000064,-1.0,6.123233995736766e-17,680.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_-40 roate_180test1.png,-1.0,1.2246467991473532e-16,680.0,-1.2246467991473532e-16,-1.0,680.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_-40 roate_270test1.png,-1.8369701987210294e-16,-1.0,680.0,1.0,-1.8369701987210294e-16,-39.999999999999936
DataSet/center images/test1.png,./transformed_images/ down_40 right_-40 roate_0test1.png,1.0,0.0,-40.0,0.0,1.0,40.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_-40 roate_90test1.png,6.123233995736766e-17,1.0,39.999999999999936,-1.0,6.123233995736766e-17,680.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_-40 roate_180test1.png,-1.0,1.2246467991473532e-16,680.0,-1.2246467991473532e-16,-1.0,600.0
DataSet/center images/test1.png,./transformed_images/ down_40 right_-40 roate_270test1.png,-1.8369701987210294e-16,-1.0,600.0,1.0,-1.8369701987210294e-16,-39.99999999999995
DataSet/center images/test1.png,./transformed_images/ down_-40 right_40 roate_0test1.png,1.0,0.0,40.0,0.0,1.0,-40.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_40 roate_90test1.png,6.123233995736766e-17,1.0,-40.000000000000064,-1.0,6.123233995736766e-17,600.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_40 roate_180test1.png,-1.0,1.2246467991473532e-16,600.0,-1.2246467991473532e-16,-1.0,680.0
DataSet/center images/test1.png,./transformed_images/ down_-40 right_40 roate_270test1.png,-1.8369701987210294e-16,-1.0,680.0,1.0,-1.8369701987210294e-16,40.000000000000064
DataSet/center images/test1.png,./transformed_images/ down_0 right_60 roate_0test1.png,1.0,0.0,60.0,0.0,1.0,0.0
DataSet/center images/test1.png,./transformed_images/ down_0 right_60 roate_90test1.png,6.123233995736766e-17,1.0,-5.3169478463365954e-14,-1.0,6.123233995736766e-17,580.0
